User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1001668,Customer_1667,P09561,M,36-45,39,0,Rajasthan,Western,Agriculture,Tupperware,4,4444.84,,
1001669,Customer_1668,P04832,M,36-45,42,1,Tamil Nadu,Southern,Aviation,Office,4,8703.15,,
1001670,Customer_1669,P03814,M,26-35,32,1,Karnataka,Southern,Govt,Footwear & Shoes,1,10440.94,,
1001671,Customer_1670,P00629,F,26-35,30,1,Delhi,Central,IT Sector,Footwear & Shoes,2,11385.17,,
1001672,Customer_1671,P03058,M,51-55,54,1,Gujarat,Western,Food Processing,Office,3,13020.69,,
1001673,Customer_1672,P08004,F,26-35,29,0,Rajasthan,Western,IT Sector,Food,2,,,
1001674,Customer_1673,P03691,F,36-45,38,0,Tamil Nadu,Southern,Healthcare,Tupperware,3,4810.69,,
1001675,Customer_1674,P06995,F,36-45,42,0,Maharashtra,Western,Food Processing,Footwear & Shoes,3,2101.63,,
1001676,Customer_1675,P09231,M,26-35,29,0,Delhi,Central,Healthcare,Electronics & Gadgets,1,2614.92,,
1001677,Customer_1676,P00625,F,51-55,55,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,4,4962.6,,
1001678,Customer_1677,P06577,M,36-45,41,1,Delhi,Central,Govt,Tupperware,2,3644.17,,
1001679,Customer_1678,P00101,F,26-35,32,0,Gujarat,Western,Agriculture,Office,2,7426.71,,
1001680,Customer_1679,P00474,F,36-45,38,0,Maharashtra,Western,Healthcare,Tupperware,3,17105.9,,
1001681,Customer_1680,P04748,M,36-45,41,0,Gujarat,Western,Govt,Clothing & Apparel,1,12269.54,,
1001682,Customer_1681,P02465,F,36-45,40,1,Andhra Pradesh,Southern,Govt,Food,1,13238.35,,
1001683,Customer_1682,P01625,F,46-50,47,0,Delhi,Central,Automobile,Stationery,3,9335.39,,
1001684,Customer_1683,P01746,M,26-35,32,1,Karnataka,Southern,Textile,Clothing & Apparel,1,11643.44,,
1001685,Customer_1684,P00113,F,26-35,31,0,Delhi,Central,IT Sector,Electronics & Gadgets,4,3587.62,,
1001686,Customer_1685,P04699,F,26-35,31,1,Rajasthan,Western,Automobile,Food,1,8431.96,,
1001687,Customer_1686,P02378,M,18-25,24,1,Delhi,Central,Healthcare,Bliss Balls,1,8762.8,,
1001688,Customer_1687,P03255,M,18-25,22,0,Rajasthan,Western,Healthcare,Bliss Balls,4,9926.19,,
1001689,Customer_1688,P08421,F,46-50,50,1,Karnataka,Southern,Aviation,Veterinary,3,14086.9,,
1001690,Customer_1689,P03914,F,36-45,40,1,Maharashtra,Western,Food Processing,Electronics & Gadgets,1,25059.56,,
1001691,Customer_1690,P03316,F,36-45,42,1,Karnataka,Southern,IT Sector,Electronics & Gadgets,3,,,
1001692,Customer_1691,P08319,M,36-45,41,1,Madhya Pradesh,Central,Construction,Footwear & Shoes,3,22466.56,,
1001693,Customer_1692,P02213,M,46-50,46,1,Haryana,Northern,Agriculture,Electronics & Gadgets,3,8386.64,,
1001694,Customer_1693,P09544,F,26-35,28,1,Rajasthan,Western,IT Sector,Food,4,4732.49,,
1001695,Customer_1694,P04456,F,46-50,49,1,Karnataka,Southern,Food Processing,Clothing & Apparel,2,10595.97,,
1001696,Customer_1695,P05643,F,26-35,28,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,33679.71,,
1001697,Customer_1696,P04655,M,51-55,53,0,Karnataka,Southern,Textile,Food,2,11894.99,,
1001698,Customer_1697,P07162,M,36-45,41,1,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,2,29793.75,,
1001699,Customer_1698,P03474,F,26-35,30,1,Karnataka,Southern,Automobile,Bliss Balls,2,2181.18,,
1001700,Customer_1699,P06530,F,36-45,41,1,Rajasthan,Western,Govt,Electronics & Gadgets,3,4391.14,,
1001701,Customer_1700,P03566,M,36-45,40,0,Uttar Pradesh,Central,Agriculture,Clothing & Apparel,4,4557.28,,
1001702,Customer_1701,P03181,M,18-25,22,0,Karnataka,Southern,IT Sector,Veterinary,1,,,
1001703,Customer_1702,P00729,F,36-45,38,1,Haryana,Northern,IT Sector,Food,2,2250.18,,
1001704,Customer_1703,P00369,F,26-35,31,1,Maharashtra,Western,Food Processing,Food,2,21650.87,,
1001705,Customer_1704,P05824,M,18-25,24,0,Karnataka,Southern,Banking,Tupperware,1,11822.74,,
1001706,Customer_1705,P05997,M,51-55,51,0,Rajasthan,Western,Food Processing,Tupperware,4,2701.45,,
1001707,Customer_1706,P03532,M,36-45,40,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,4,3536.04,,
1001708,Customer_1707,P09572,M,46-50,48,0,Maharashtra,Western,Banking,Clothing & Apparel,2,9392.7,,
1001709,Customer_1708,P06376,F,36-45,42,1,Rajasthan,Western,Aviation,Food,2,21131.56,,
1001710,Customer_1709,P05995,M,26-35,32,0,Tamil Nadu,Southern,Textile,Clothing & Apparel,2,2733.54,,
1001711,Customer_1710,P07215,F,36-45,40,0,Rajasthan,Western,Banking,Stationery,4,6543.45,,
1001712,Customer_1711,P06756,F,36-45,42,0,Uttar Pradesh,Central,Construction,Electronics & Gadgets,3,3785.28,,
1001713,Customer_1712,P00675,F,55+,57,0,Haryana,Northern,Automobile,Clothing & Apparel,2,3590.92,,
1001714,Customer_1713,P07129,F,26-35,28,1,Delhi,Central,Healthcare,Tupperware,1,12477.22,,
1001715,Customer_1714,P06199,M,46-50,49,0,Rajasthan,Western,Agriculture,Stationery,1,16012.26,,
1001716,Customer_1715,P09599,M,51-55,55,0,Maharashtra,Western,Govt,Electronics & Gadgets,2,22321.15,,
1001717,Customer_1716,P03292,F,36-45,42,1,Karnataka,Southern,Food Processing,Food,3,11215.74,,
1001718,Customer_1717,P03278,F,51-55,52,0,Gujarat,Western,Food Processing,Veterinary,2,2543.22,,
1001719,Customer_1718,P06152,F,26-35,31,0,Gujarat,Western,IT Sector,Office,1,5533.72,,
1001720,Customer_1719,P02834,M,51-55,52,0,Maharashtra,Western,Govt,Veterinary,1,6660.82,,
1001721,Customer_1720,P06216,F,36-45,41,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,1,4582.47,,
1001722,Customer_1721,P03668,M,18-25,20,1,Gujarat,Western,Agriculture,Clothing & Apparel,3,8209.94,,
1001723,Customer_1722,P09947,M,51-55,55,1,Maharashtra,Western,Banking,Electronics & Gadgets,2,4118.33,,
1001724,Customer_1723,P09871,F,26-35,28,1,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,20375.13,,
1001725,Customer_1724,P02303,F,26-35,31,1,Karnataka,Southern,Textile,Stationery,2,3239.13,,
1001726,Customer_1725,P01490,F,36-45,42,1,Maharashtra,Western,Food Processing,Food,3,6441.73,,
1001727,Customer_1726,P01842,M,18-25,21,1,Uttar Pradesh,Central,Food Processing,Electronics & Gadgets,2,3066.88,,
1001728,Customer_1727,P02025,F,26-35,30,0,Tamil Nadu,Southern,Aviation,Clothing & Apparel,2,5548.48,,
1001729,Customer_1728,P00719,F,46-50,47,1,Maharashtra,Western,IT Sector,Stationery,4,7305.39,,
1001730,Customer_1729,P01374,F,0-17,15,1,Maharashtra,Western,Textile,Food,4,8457.67,,
1001731,Customer_1730,P01056,F,26-35,29,0,Karnataka,Southern,Automobile,Clothing & Apparel,4,5221.59,,
1001732,Customer_1731,P02039,F,0-17,16,0,Karnataka,Southern,IT Sector,Stationery,1,15270.46,,
1001733,Customer_1732,P04053,M,26-35,28,1,Karnataka,Southern,Textile,Food,2,7795.7,,
1001734,Customer_1733,P01068,M,36-45,40,0,Gujarat,Western,Automobile,Bliss Balls,2,41055.35,,
1001735,Customer_1734,P09608,M,46-50,49,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,3054.79,,
1001736,Customer_1735,P09335,F,51-55,51,0,Gujarat,Western,IT Sector,Furniture,4,3622.27,,
1001737,Customer_1736,P00381,F,36-45,38,1,Madhya Pradesh,Central,Food Processing,Office,2,14947.61,,
1001738,Customer_1737,P06362,F,26-35,32,0,Madhya Pradesh,Central,Textile,Footwear & Shoes,2,8464.26,,
1001739,Customer_1738,P01158,M,51-55,55,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,2,5570.59,,
1001740,Customer_1739,P04393,F,36-45,42,1,Maharashtra,Western,Banking,Food,3,6227.16,,
1001741,Customer_1740,P05278,M,36-45,40,1,Uttar Pradesh,Central,Aviation,Food,4,8637.01,,
1001742,Customer_1741,P07080,M,36-45,40,1,Andhra Pradesh,Southern,Food Processing,Veterinary,4,2717.46,,
1001743,Customer_1742,P09300,F,51-55,51,1,Maharashtra,Western,Banking,Tupperware,3,13589.68,,
1001744,Customer_1743,P01329,M,36-45,40,1,Delhi,Central,Aviation,Bliss Balls,3,6770.15,,
1001745,Customer_1744,P09327,F,26-35,28,0,Rajasthan,Western,Govt,Food,1,6255.23,,
1001746,Customer_1745,P04685,M,36-45,41,0,Delhi,Central,Banking,Furniture,4,13869.26,,
1001747,Customer_1746,P08567,M,18-25,21,0,Uttar Pradesh,Central,Govt,Food,1,8736.76,,
1001748,Customer_1747,P02840,M,26-35,28,0,Uttar Pradesh,Central,Aviation,Furniture,4,13224.37,,
1001749,Customer_1748,P02389,F,26-35,28,1,Haryana,Northern,Banking,Clothing & Apparel,2,23119.7,,
1001750,Customer_1749,P01339,M,26-35,31,1,Maharashtra,Western,IT Sector,Clothing & Apparel,3,25326.1,,
1001751,Customer_1750,P05470,M,0-17,17,1,Karnataka,Southern,Agriculture,Office,4,6486.71,,
1001752,Customer_1751,P00225,F,18-25,24,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,2576.39,,
1001753,Customer_1752,P07573,M,36-45,42,1,Madhya Pradesh,Central,Construction,Veterinary,4,2100.56,,
1001754,Customer_1753,P09500,F,46-50,46,0,Karnataka,Southern,Healthcare,Office,4,11772.52,,
1001755,Customer_1754,P05442,F,55+,56,1,Karnataka,Southern,IT Sector,Clothing & Apparel,4,2680.5,,
1001756,Customer_1755,P07451,F,26-35,30,0,Madhya Pradesh,Central,Govt,Food,2,5956.94,,
1001757,Customer_1756,P06738,F,36-45,40,1,Andhra Pradesh,Southern,Automobile,Footwear & Shoes,2,10683.92,,
1001758,Customer_1757,P06670,M,51-55,52,1,Rajasthan,Western,Govt,Electronics & Gadgets,1,50000.0,,
1001759,Customer_1758,P03349,M,26-35,29,1,Rajasthan,Western,Govt,Bliss Balls,4,4019.2,,
1001760,Customer_1759,P09210,F,36-45,40,1,Karnataka,Southern,Govt,Food,2,2078.05,,
1001761,Customer_1760,P07695,F,36-45,38,0,Maharashtra,Western,Govt,Tupperware,4,2337.02,,
1001762,Customer_1761,P06394,M,18-25,23,1,Maharashtra,Western,Food Processing,Footwear & Shoes,3,4021.66,,
1001763,Customer_1762,P06627,F,46-50,48,1,Madhya Pradesh,Central,IT Sector,Office,2,41702.02,,
1001764,Customer_1763,P05857,F,46-50,46,0,Maharashtra,Western,IT Sector,Footwear & Shoes,4,2642.05,,
1001765,Customer_1764,P02069,F,18-25,22,0,Karnataka,Southern,Food Processing,Stationery,1,13066.88,,
1001766,Customer_1765,P00991,F,18-25,24,0,Uttar Pradesh,Central,Healthcare,Food,3,3299.5,,
1001767,Customer_1766,P04570,M,18-25,22,1,Uttar Pradesh,Central,Construction,Footwear & Shoes,3,3822.88,,
1001768,Customer_1767,P07275,M,26-35,32,1,Maharashtra,Western,Aviation,Stationery,3,2718.78,,
1001769,Customer_1768,P09656,M,36-45,38,0,Uttar Pradesh,Central,Agriculture,Furniture,1,,,
1001770,Customer_1769,P08420,M,36-45,42,1,Maharashtra,Western,Healthcare,Clothing & Apparel,1,2982.08,,
1001771,Customer_1770,P09306,F,26-35,30,0,Delhi,Central,Banking,Bliss Balls,2,2140.54,,
1001772,Customer_1771,P06912,M,51-55,55,0,Rajasthan,Western,IT Sector,Bliss Balls,4,14821.5,,
1001773,Customer_1772,P07619,M,26-35,31,0,Uttar Pradesh,Central,Automobile,Stationery,2,,,
1001774,Customer_1773,P04712,M,18-25,24,1,Andhra Pradesh,Southern,Aviation,Footwear & Shoes,4,3010.02,,
1001775,Customer_1774,P09810,F,26-35,32,1,Karnataka,Southern,Textile,Footwear & Shoes,2,4541.84,,
1001776,Customer_1775,P01298,F,36-45,39,1,Maharashtra,Western,IT Sector,Bliss Balls,2,13212.05,,
1001777,Customer_1776,P05338,F,26-35,31,1,Uttar Pradesh,Central,Aviation,Stationery,1,4036.96,,
1001778,Customer_1777,P06189,F,26-35,28,0,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8245.43,,
1001779,Customer_1778,P06357,F,18-25,24,0,Rajasthan,Western,Aviation,Veterinary,1,3957.34,,
1001780,Customer_1779,P07805,M,46-50,49,0,Delhi,Central,Aviation,Tupperware,2,5916.31,,
1001781,Customer_1780,P03819,F,55+,56,0,Rajasthan,Western,Healthcare,Office,3,7894.04,,
1001782,Customer_1781,P00402,F,26-35,31,1,Karnataka,Southern,Healthcare,Tupperware,4,13344.58,,
1001783,Customer_1782,P01086,M,26-35,29,1,Haryana,Northern,Healthcare,Electronics & Gadgets,2,4646.85,,
1001784,Customer_1783,P04540,M,36-45,38,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,6731.64,,
1001785,Customer_1784,P05009,F,36-45,38,0,Haryana,Northern,Healthcare,Stationery,1,10238.16,,
1001786,Customer_1785,P03172,M,26-35,32,0,Delhi,Central,Food Processing,Electronics & Gadgets,2,4575.31,,
1001787,Customer_1786,P03224,F,51-55,53,1,Rajasthan,Western,IT Sector,Clothing & Apparel,1,3988.07,,
1001788,Customer_1787,P09619,F,36-45,38,1,Maharashtra,Western,Textile,Bliss Balls,1,8731.47,,
1001789,Customer_1788,P08225,M,26-35,28,1,Delhi,Central,Healthcare,Footwear & Shoes,2,26358.45,,
1001790,Customer_1789,P03391,F,36-45,39,1,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,1,21270.5,,
1001791,Customer_1790,P04133,M,51-55,52,0,Delhi,Central,IT Sector,Electronics & Gadgets,4,9337.58,,
1001792,Customer_1791,P05205,M,46-50,47,1,Karnataka,Southern,Textile,Clothing & Apparel,2,6385.38,,
1001793,Customer_1792,P00803,F,18-25,24,1,Rajasthan,Western,Textile,Clothing & Apparel,1,8674.23,,
1001794,Customer_1793,P08233,M,26-35,28,1,Uttar Pradesh,Central,Healthcare,Food,4,14955.73,,
1001795,Customer_1794,P00674,F,26-35,29,0,Delhi,Central,Healthcare,Tupperware,1,2779.55,,
1001796,Customer_1795,P05804,M,26-35,29,1,Haryana,Northern,Food Processing,Electronics & Gadgets,3,14156.36,,
1001797,Customer_1796,P07948,M,36-45,41,1,Haryana,Northern,Agriculture,Food,3,10584.01,,
1001798,Customer_1797,P05308,M,46-50,49,1,Uttar Pradesh,Central,Automobile,Tupperware,1,4507.2,,
1001799,Customer_1798,P07024,F,36-45,39,0,Haryana,Northern,Agriculture,Clothing & Apparel,1,18702.35,,
1001800,Customer_1799,P03928,M,55+,60,0,Uttar Pradesh,Central,Textile,Food,1,2666.5,,
1001801,Customer_1800,P03330,M,26-35,30,1,Haryana,Northern,Construction,Stationery,1,22075.27,,
1001802,Customer_1801,P00588,F,46-50,49,1,Maharashtra,Western,Aviation,Food,2,5927.18,,
1001803,Customer_1802,P07214,F,36-45,41,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,4,15299.24,,
1001804,Customer_1803,P09639,M,26-35,28,1,Uttar Pradesh,Central,Banking,Tupperware,2,3342.2,,
1001805,Customer_1804,P03273,F,36-45,38,0,Madhya Pradesh,Central,Healthcare,Stationery,4,8705.97,,
1001806,Customer_1805,P01767,F,18-25,21,1,Karnataka,Southern,IT Sector,Food,2,2272.15,,
1001807,Customer_1806,P09929,M,46-50,46,0,Haryana,Northern,Aviation,Furniture,3,4613.96,,
1001808,Customer_1807,P04214,M,36-45,38,1,Delhi,Central,Banking,Office,2,16159.5,,
1001809,Customer_1808,P03653,F,26-35,30,0,Haryana,Northern,Automobile,Bliss Balls,4,6846.28,,
1001810,Customer_1809,P07861,F,36-45,42,1,Andhra Pradesh,Southern,Healthcare,Food,1,10618.74,,
1001811,Customer_1810,P01100,F,36-45,39,0,Rajasthan,Western,Food Processing,Clothing & Apparel,4,15169.67,,
1001812,Customer_1811,P09142,M,26-35,30,1,Rajasthan,Western,Healthcare,Clothing & Apparel,4,8045.81,,
1001813,Customer_1812,P01488,F,18-25,21,0,Maharashtra,Western,Textile,Footwear & Shoes,3,9051.74,,
1001814,Customer_1813,P05550,F,26-35,32,1,Andhra Pradesh,Southern,Govt,Food,4,13631.2,,
1001815,Customer_1814,P03812,M,36-45,39,0,Haryana,Northern,IT Sector,Bliss Balls,1,3026.71,,
1001816,Customer_1815,P01467,M,46-50,46,1,Haryana,Northern,Food Processing,Veterinary,2,2593.93,,
1001817,Customer_1816,P08289,F,51-55,55,1,Karnataka,Southern,Healthcare,Office,4,9781.26,,
1001818,Customer_1817,P09113,F,36-45,40,0,Maharashtra,Western,Healthcare,Clothing & Apparel,3,31531.65,,
1001819,Customer_1818,P00554,M,36-45,40,0,Andhra Pradesh,Southern,IT Sector,Tupperware,4,10279.49,,
1001820,Customer_1819,P09916,F,26-35,31,1,Rajasthan,Western,Govt,Office,4,11768.9,,
1001821,Customer_1820,P02872,F,36-45,40,0,Uttar Pradesh,Central,Agriculture,Food,1,10596.46,,
1001822,Customer_1821,P03826,F,26-35,31,0,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,1,9445.07,,
1001823,Customer_1822,P07332,F,26-35,28,1,Rajasthan,Western,Construction,Veterinary,1,3761.4,,
1001824,Customer_1823,P04906,F,36-45,40,1,Karnataka,Southern,Govt,Electronics & Gadgets,2,16674.42,,
1001825,Customer_1824,P02290,F,0-17,17,0,Madhya Pradesh,Central,Govt,Electronics & Gadgets,4,8871.97,,
1001826,Customer_1825,P09208,M,36-45,41,1,Haryana,Northern,Aviation,Food,2,32667.45,,
1001827,Customer_1826,P02975,F,46-50,48,1,Rajasthan,Western,IT Sector,Footwear & Shoes,1,2572.67,,
1001828,Customer_1827,P05692,M,26-35,28,1,Rajasthan,Western,Food Processing,Tupperware,4,4836.09,,
1001829,Customer_1828,P01540,M,26-35,32,1,Delhi,Central,Textile,Veterinary,2,2837.21,,
1001830,Customer_1829,P09027,F,46-50,50,1,Uttar Pradesh,Central,Agriculture,Food,1,17681.0,,
1001831,Customer_1830,P06159,M,36-45,38,1,Delhi,Central,Agriculture,Electronics & Gadgets,1,15624.3,,
1001832,Customer_1831,P07110,F,26-35,30,1,Tamil Nadu,Southern,Aviation,Clothing & Apparel,4,13864.47,,
1001833,Customer_1832,P07217,F,26-35,29,0,Maharashtra,Western,IT Sector,Clothing & Apparel,2,11080.69,,
1001834,Customer_1833,P09253,M,36-45,40,0,Karnataka,Southern,Agriculture,Clothing & Apparel,1,2901.74,,
1001835,Customer_1834,P03089,M,36-45,41,1,Rajasthan,Western,Construction,Electronics & Gadgets,1,6166.32,,
1001836,Customer_1835,P09318,F,26-35,31,1,Uttar Pradesh,Central,Aviation,Veterinary,1,11752.93,,
1001837,Customer_1836,P06328,F,26-35,30,1,Rajasthan,Western,Food Processing,Electronics & Gadgets,1,5580.82,,
1001838,Customer_1837,P06571,F,51-55,54,1,Maharashtra,Western,IT Sector,Food,1,12122.29,,
1001839,Customer_1838,P02963,M,36-45,39,1,Maharashtra,Western,Automobile,Electronics & Gadgets,1,4688.19,,
1001840,Customer_1839,P01277,F,55+,57,0,Andhra Pradesh,Southern,Textile,Food,4,8274.0,,
1001841,Customer_1840,P04860,M,36-45,42,0,Maharashtra,Western,Agriculture,Clothing & Apparel,3,5502.25,,
1001842,Customer_1841,P00111,M,51-55,54,1,Andhra Pradesh,Southern,Construction,Food,3,22357.32,,
1001843,Customer_1842,P05352,M,26-35,30,1,Gujarat,Western,Healthcare,Stationery,1,6672.78,,
1001844,Customer_1843,P04499,M,36-45,42,0,Karnataka,Southern,IT Sector,Office,1,4702.55,,
1001845,Customer_1844,P08334,F,0-17,14,1,Gujarat,Western,Aviation,Tupperware,4,2469.6,,
1001846,Customer_1845,P09235,F,36-45,42,1,Gujarat,Western,Govt,Clothing & Apparel,4,3257.48,,
1001847,Customer_1846,P05545,F,26-35,28,1,Maharashtra,Western,Healthcare,Food,1,8657.56,,
1001848,Customer_1847,P06670,F,26-35,31,0,Karnataka,Southern,Banking,Office,2,11662.32,,
1001849,Customer_1848,P09296,M,46-50,48,1,Tamil Nadu,Southern,Aviation,Food,2,26697.15,,
1001850,Customer_1849,P08312,F,46-50,47,1,Uttar Pradesh,Central,Aviation,Veterinary,3,9266.64,,
1001851,Customer_1850,P00506,M,0-17,17,0,Delhi,Central,Agriculture,Clothing & Apparel,4,11134.67,,
1001852,Customer_1851,P09306,F,36-45,40,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,,,
1001853,Customer_1852,P04531,M,26-35,31,0,Rajasthan,Western,Textile,Veterinary,3,20621.51,,
1001854,Customer_1853,P05343,M,26-35,30,1,Uttar Pradesh,Central,Healthcare,Food,2,4881.33,,
1001855,Customer_1854,P06642,M,46-50,49,1,Maharashtra,Western,Agriculture,Food,3,9395.0,,
1001856,Customer_1855,P07036,F,26-35,31,1,Uttar Pradesh,Central,Construction,Tupperware,1,27707.86,,
1001857,Customer_1856,P09006,F,51-55,54,1,Uttar Pradesh,Central,Automobile,Furniture,3,2057.23,,
1001858,Customer_1857,P04246,F,26-35,32,0,Maharashtra,Western,Banking,Clothing & Apparel,3,4528.42,,
1001859,Customer_1858,P00240,M,36-45,41,1,Delhi,Central,Food Processing,Food,1,13376.52,,
1001860,Customer_1859,P04982,F,36-45,40,1,Madhya Pradesh,Central,Banking,Furniture,1,7077.76,,
1001861,Customer_1860,P06112,M,26-35,28,1,Karnataka,Southern,IT Sector,Office,3,3475.06,,
1001862,Customer_1861,P01063,F,26-35,30,0,Karnataka,Southern,Healthcare,Furniture,2,8782.53,,
1001863,Customer_1862,P07251,M,46-50,50,0,Rajasthan,Western,Healthcare,Food,3,7790.0,,
1001864,Customer_1863,P08664,M,36-45,41,1,Delhi,Central,Govt,Furniture,2,6842.85,,
1001865,Customer_1864,P03710,F,26-35,28,1,Andhra Pradesh,Southern,Automobile,Tupperware,2,5345.31,,
1001866,Customer_1865,P09984,F,36-45,42,0,Delhi,Central,Aviation,Tupperware,1,2431.74,,
1001867,Customer_1866,P06994,F,18-25,21,0,Rajasthan,Western,IT Sector,Electronics & Gadgets,2,9413.22,,
1001868,Customer_1867,P07411,M,26-35,29,0,Maharashtra,Western,Automobile,Electronics & Gadgets,4,7826.17,,
1001869,Customer_1868,P00205,F,26-35,29,1,Tamil Nadu,Southern,IT Sector,Food,3,9042.75,,
1001870,Customer_1869,P05639,M,18-25,20,1,Haryana,Northern,Textile,Clothing & Apparel,2,2019.55,,
1001871,Customer_1870,P09973,M,46-50,48,0,Karnataka,Southern,Agriculture,Tupperware,2,2690.42,,
1001872,Customer_1871,P06887,F,36-45,38,0,Karnataka,Southern,Food Processing,Clothing & Apparel,3,3468.47,,
1001873,Customer_1872,P02237,F,51-55,51,0,Haryana,Northern,Aviation,Food,1,6760.02,,
1001874,Customer_1873,P04545,F,36-45,38,0,Karnataka,Southern,Construction,Veterinary,4,15197.88,,
1001875,Customer_1874,P03630,M,51-55,52,0,Delhi,Central,IT Sector,Footwear & Shoes,2,4257.29,,
1001876,Customer_1875,P01386,F,36-45,40,1,Rajasthan,Western,IT Sector,Food,4,15216.28,,
1001877,Customer_1876,P07152,F,36-45,38,0,Karnataka,Southern,Banking,Tupperware,3,4145.7,,
1001878,Customer_1877,P03754,F,55+,58,1,Karnataka,Southern,Govt,Office,2,13059.77,,
1001879,Customer_1878,P07202,M,36-45,41,0,Uttar Pradesh,Central,Construction,Bliss Balls,2,18586.5,,
1001880,Customer_1879,P02459,F,18-25,20,0,Uttar Pradesh,Central,Healthcare,Furniture,2,15562.73,,
1001881,Customer_1880,P08205,F,36-45,38,0,Karnataka,Southern,Govt,Electronics & Gadgets,4,12726.98,,
1001882,Customer_1881,P08736,M,51-55,51,1,Uttar Pradesh,Central,IT Sector,Food,4,2313.61,,
1001883,Customer_1882,P06541,F,46-50,49,0,Maharashtra,Western,Banking,Veterinary,2,5205.65,,
1001884,Customer_1883,P05147,F,36-45,41,1,Karnataka,Southern,Automobile,Furniture,3,3750.35,,
1001885,Customer_1884,P08327,F,36-45,39,0,Uttar Pradesh,Central,Textile,Clothing & Apparel,2,7148.58,,
1001886,Customer_1885,P05303,F,55+,60,1,Uttar Pradesh,Central,Construction,Clothing & Apparel,3,5499.22,,
1001887,Customer_1886,P09767,M,18-25,22,1,Uttar Pradesh,Central,Textile,Veterinary,1,9694.53,,
1001888,Customer_1887,P01898,F,36-45,42,1,Delhi,Central,Banking,Veterinary,1,8672.97,,
1001889,Customer_1888,P09700,M,26-35,28,1,Uttar Pradesh,Central,Banking,Bliss Balls,1,6508.95,,
1001890,Customer_1889,P05391,F,36-45,38,0,Madhya Pradesh,Central,Food Processing,Veterinary,3,13667.84,,
